Unnamed: 0,User,org:resource,concept:name,Cumulative net worth (EUR),time:timestamp,case:Spend area text,case:Company,case:Document Type,case:Sub spend area text,case:Purchasing Document,case:Purch. Doc. Category name,case:Vendor,case:Item Type,case:Item Category,case:Spend classification text,case:Source,case:Name,case:GR-Based Inv. Verif.,case:Item,case:concept:name,case:Goods Receipt
1595053,1595053,user_603,user_603,Change Approval for Purchase Order,1676.0,2019-01-02 13:06:00+00:00,Others,companyID_0003,Framework order,Government payments,4508076285,Purchase order,vendorID_1801,Limit,2-way match,OTHER,sourceSystemID_0000,vendor_1725,False,50,4508076285_00050,False
1595054,1595054,user_603,user_603,Change Approval for Purchase Order,1676.0,2018-12-14 16:57:00+00:00,Others,companyID_0003,Framework order,Government payments,4508076285,Purchase order,vendorID_1801,Limit,2-way match,OTHER,sourceSystemID_0000,vendor_1725,False,60,4508076285_00060,False
1595055,1595055,user_602,user_602,Change Approval for Purchase Order,1676.0,2019-01-02 12:12:00+00:00,Others,companyID_0003,Framework order,Government payments,4508076285,Purchase order,vendorID_1801,Limit,2-way match,OTHER,sourceSystemID_0000,vendor_1725,False,60,4508076285_00060,False
1595056,1595056,user_602,user_602,Create Purchase Order Item,1676.0,2019-01-02 12:12:00+00:00,Others,companyID_0003,Framework order,Government payments,4508076285,Purchase order,vendorID_1801,Limit,2-way match,OTHER,sourceSystemID_0000,vendor_1725,False,60,4508076285_00060,False
1595057,1595057,user_603,user_603,Change Approval for Purchase Order,1676.0,2019-01-02 13:06:00+00:00,Others,companyID_0003,Framework order,Government payments,4508076285,Purchase order,vendorID_1801,Limit,2-way match,OTHER,sourceSystemID_0000,vendor_1725,False,60,4508076285_00060,False
1595058,1595058,user_603,user_603,Change Approval for Purchase Order,1676.0,2018-12-14 16:57:00+00:00,Others,companyID_0003,Framework order,Government payments,4508076285,Purchase order,vendorID_1801,Limit,2-way match,OTHER,sourceSystemID_0000,vendor_1725,False,70,4508076285_00070,False
1595059,1595059,user_602,user_602,Change Approval for Purchase Order,1676.0,2019-01-02 12:12:00+00:00,Others,companyID_0003,Framework order,Government payments,4508076285,Purchase order,vendorID_1801,Limit,2-way match,OTHER,sourceSystemID_0000,vendor_1725,False,70,4508076285_00070,False
1595060,1595060,user_602,user_602,Create Purchase Order Item,1676.0,2019-01-02 12:12:00+00:00,Others,companyID_0003,Framework order,Government payments,4508076285,Purchase order,vendorID_1801,Limit,2-way match,OTHER,sourceSystemID_0000,vendor_1725,False,70,4508076285_00070,False
1595061,1595061,user_603,user_603,Change Approval for Purchase Order,1676.0,2019-01-02 13:06:00+00:00,Others,companyID_0003,Framework order,Government payments,4508076285,Purchase order,vendorID_1801,Limit,2-way match,OTHER,sourceSystemID_0000,vendor_1725,False,70,4508076285_00070,False
1595062,1595062,user_603,user_603,Change Approval for Purchase Order,1676.0,2018-12-14 16:57:00+00:00,Others,companyID_0003,Framework order,Government payments,4508076285,Purchase order,vendorID_1801,Limit,2-way match,OTHER,sourceSystemID_0000,vendor_1725,False,80,4508076285_00080,False
1595063,1595063,user_602,user_602,Change Approval for Purchase Order,1676.0,2019-01-02 12:12:00+00:00,Others,companyID_0003,Framework order,Government payments,4508076285,Purchase order,vendorID_1801,Limit,2-way match,OTHER,sourceSystemID_0000,vendor_1725,False,80,4508076285_00080,False
1595064,1595064,user_602,user_602,Create Purchase Order Item,1676.0,2019-01-02 12:12:00+00:00,Others,companyID_0003,Framework order,Government payments,4508076285,Purchase order,vendorID_1801,Limit,2-way match,OTHER,sourceSystemID_0000,vendor_1725,False,80,4508076285_00080,False
1595065,1595065,user_603,user_603,Change Approval for Purchase Order,1676.0,2019-01-02 13:06:00+00:00,Others,companyID_0003,Framework order,Government payments,4508076285,Purchase order,vendorID_1801,Limit,2-way match,OTHER,sourceSystemID_0000,vendor_1725,False,80,4508076285_00080,False
1595066,1595066,user_603,user_603,Change Approval for Purchase Order,1676.0,2018-12-14 16:57:00+00:00,Others,companyID_0003,Framework order,Government payments,4508076285,Purchase order,vendorID_1801,Limit,2-way match,OTHER,sourceSystemID_0000,vendor_1725,False,90,4508076285_00090,False
1595067,1595067,user_602,user_602,Change Approval for Purchase Order,1676.0,2019-01-02 12:12:00+00:00,Others,companyID_0003,Framework order,Government payments,4508076285,Purchase order,vendorID_1801,Limit,2-way match,OTHER,sourceSystemID_0000,vendor_1725,False,90,4508076285_00090,False
1595068,1595068,user_602,user_602,Create Purchase Order Item,1676.0,2019-01-02 12:12:00+00:00,Others,companyID_0003,Framework order,Government payments,4508076285,Purchase order,vendorID_1801,Limit,2-way match,OTHER,sourceSystemID_0000,vendor_1725,False,90,4508076285_00090,False
1595069,1595069,user_603,user_603,Change Approval for Purchase Order,1676.0,2019-01-02 13:06:00+00:00,Others,companyID_0003,Framework order,Government payments,4508076285,Purchase order,vendorID_1801,Limit,2-way match,OTHER,sourceSystemID_0000,vendor_1725,False,90,4508076285_00090,False
1595070,1595070,user_603,user_603,Change Approval for Purchase Order,1676.0,2018-12-14 16:57:00+00:00,Others,companyID_0003,Framework order,Government payments,4508076285,Purchase order,vendorID_1801,Limit,2-way match,OTHER,sourceSystemID_0000,vendor_1725,False,100,4508076285_00100,False
1595071,1595071,user_602,user_602,Change Approval for Purchase Order,1676.0,2019-01-02 12:12:00+00:00,Others,companyID_0003,Framework order,Government payments,4508076285,Purchase order,vendorID_1801,Limit,2-way match,OTHER,sourceSystemID_0000,vendor_1725,False,100,4508076285_00100,False
1595072,1595072,user_602,user_602,Create Purchase Order Item,1676.0,2019-01-02 12:12:00+00:00,Others,companyID_0003,Framework order,Government payments,4508076285,Purchase order,vendorID_1801,Limit,2-way match,OTHER,sourceSystemID_0000,vendor_1725,False,100,4508076285_00100,False
1595073,1595073,user_603,user_603,Change Approval for Purchase Order,1676.0,2019-01-02 13:06:00+00:00,Others,companyID_0003,Framework order,Government payments,4508076285,Purchase order,vendorID_1801,Limit,2-way match,OTHER,sourceSystemID_0000,vendor_1725,False,100,4508076285_00100,False
1595074,1595074,user_603,user_603,Change Approval for Purchase Order,1676.0,2018-12-14 16:57:00+00:00,Others,companyID_0003,Framework order,Government payments,4508076285,Purchase order,vendorID_1801,Limit,2-way match,OTHER,sourceSystemID_0000,vendor_1725,False,110,4508076285_00110,False
1595075,1595075,user_602,user_602,Change Approval for Purchase Order,1676.0,2019-01-02 12:12:00+00:00,Others,companyID_0003,Framework order,Government payments,4508076285,Purchase order,vendorID_1801,Limit,2-way match,OTHER,sourceSystemID_0000,vendor_1725,False,110,4508076285_00110,False
1595076,1595076,user_602,user_602,Create Purchase Order Item,1676.0,2019-01-02 12:12:00+00:00,Others,companyID_0003,Framework order,Government payments,4508076285,Purchase order,vendorID_1801,Limit,2-way match,OTHER,sourceSystemID_0000,vendor_1725,False,110,4508076285_00110,False
1595077,1595077,user_603,user_603,Change Approval for Purchase Order,1676.0,2019-01-02 13:06:00+00:00,Others,companyID_0003,Framework order,Government payments,4508076285,Purchase order,vendorID_1801,Limit,2-way match,OTHER,sourceSystemID_0000,vendor_1725,False,110,4508076285_00110,False
1595078,1595078,user_603,user_603,Change Approval for Purchase Order,1676.0,2018-12-14 16:57:00+00:00,Others,companyID_0003,Framework order,Government payments,4508076285,Purchase order,vendorID_1801,Limit,2-way match,OTHER,sourceSystemID_0000,vendor_1725,False,120,4508076285_00120,False
1595079,1595079,user_602,user_602,Change Approval for Purchase Order,1676.0,2019-01-02 12:12:00+00:00,Others,companyID_0003,Framework order,Government payments,4508076285,Purchase order,vendorID_1801,Limit,2-way match,OTHER,sourceSystemID_0000,vendor_1725,False,120,4508076285_00120,False
1595080,1595080,user_602,user_602,Create Purchase Order Item,1676.0,2019-01-02 12:12:00+00:00,Others,companyID_0003,Framework order,Government payments,4508076285,Purchase order,vendorID_1801,Limit,2-way match,OTHER,sourceSystemID_0000,vendor_1725,False,120,4508076285_00120,False
1595081,1595081,user_603,user_603,Change Approval for Purchase Order,1676.0,2019-01-02 13:06:00+00:00,Others,companyID_0003,Framework order,Government payments,4508076285,Purchase order,vendorID_1801,Limit,2-way match,OTHER,sourceSystemID_0000,vendor_1725,False,120,4508076285_00120,False
1595082,1595082,user_603,user_603,Change Approval for Purchase Order,1676.0,2018-12-14 16:57:00+00:00,Others,companyID_0003,Framework order,Government payments,4508076285,Purchase order,vendorID_1801,Limit,2-way match,OTHER,sourceSystemID_0000,vendor_1725,False,130,4508076285_00130,False
1595083,1595083,user_602,user_602,Change Approval for Purchase Order,1676.0,2019-01-02 12:12:00+00:00,Others,companyID_0003,Framework order,Government payments,4508076285,Purchase order,vendorID_1801,Limit,2-way match,OTHER,sourceSystemID_0000,vendor_1725,False,130,4508076285_00130,False
1595084,1595084,user_602,user_602,Create Purchase Order Item,1676.0,2019-01-02 12:12:00+00:00,Others,companyID_0003,Framework order,Government payments,4508076285,Purchase order,vendorID_1801,Limit,2-way match,OTHER,sourceSystemID_0000,vendor_1725,False,130,4508076285_00130,False
1595085,1595085,user_603,user_603,Change Approval for Purchase Order,1676.0,2019-01-02 13:06:00+00:00,Others,companyID_0003,Framework order,Government payments,4508076285,Purchase order,vendorID_1801,Limit,2-way match,OTHER,sourceSystemID_0000,vendor_1725,False,130,4508076285_00130,False
1595086,1595086,user_603,user_603,Change Approval for Purchase Order,1676.0,2018-12-14 16:57:00+00:00,Others,companyID_0003,Framework order,Government payments,4508076285,Purchase order,vendorID_1801,Limit,2-way match,OTHER,sourceSystemID_0000,vendor_1725,False,140,4508076285_00140,False
1595087,1595087,user_602,user_602,Change Approval for Purchase Order,1676.0,2019-01-02 12:12:00+00:00,Others,companyID_0003,Framework order,Government payments,4508076285,Purchase order,vendorID_1801,Limit,2-way match,OTHER,sourceSystemID_0000,vendor_1725,False,140,4508076285_00140,False
1595088,1595088,user_602,user_602,Create Purchase Order Item,1676.0,2019-01-02 12:12:00+00:00,Others,companyID_0003,Framework order,Government payments,4508076285,Purchase order,vendorID_1801,Limit,2-way match,OTHER,sourceSystemID_0000,vendor_1725,False,140,4508076285_00140,False
1595089,1595089,user_603,user_603,Change Approval for Purchase Order,1676.0,2019-01-02 13:06:00+00:00,Others,companyID_0003,Framework order,Government payments,4508076285,Purchase order,vendorID_1801,Limit,2-way match,OTHER,sourceSystemID_0000,vendor_1725,False,140,4508076285_00140,False
1595090,1595090,NONE,NONE,Vendor creates invoice,7303.0,2018-12-01 22:59:00+00:00,Real Estate,companyID_0003,Framework order,Business park,4508076286,Purchase order,vendorID_1936,Limit,2-way match,NPR,sourceSystemID_0000,vendor_1860,False,10,4508076286_00010,False
1595091,1595091,user_602,user_602,Create Purchase Order Item,7303.0,2018-12-13 13:58:00+00:00,Real Estate,companyID_0003,Framework order,Business park,4508076286,Purchase order,vendorID_1936,Limit,2-way match,NPR,sourceSystemID_0000,vendor_1860,False,10,4508076286_00010,False
1595092,1595092,user_603,user_603,Change Approval for Purchase Order,7303.0,2018-12-14 16:57:00+00:00,Real Estate,companyID_0003,Framework order,Business park,4508076286,Purchase order,vendorID_1936,Limit,2-way match,NPR,sourceSystemID_0000,vendor_1860,False,10,4508076286_00010,False
1595093,1595093,user_359,user_359,Record Invoice Receipt,7303.0,2018-12-17 05:42:00+00:00,Real Estate,companyID_0003,Framework order,Business park,4508076286,Purchase order,vendorID_1936,Limit,2-way match,NPR,sourceSystemID_0000,vendor_1860,False,10,4508076286_00010,False
1595094,1595094,user_602,user_602,Change Approval for Purchase Order,7303.0,2019-01-03 14:13:00+00:00,Real Estate,companyID_0003,Framework order,Business park,4508076286,Purchase order,vendorID_1936,Limit,2-way match,NPR,sourceSystemID_0000,vendor_1860,False,10,4508076286_00010,False
1595095,1595095,user_603,user_603,Change Approval for Purchase Order,7303.0,2019-01-03 14:59:00+00:00,Real Estate,companyID_0003,Framework order,Business park,4508076286,Purchase order,vendorID_1936,Limit,2-way match,NPR,sourceSystemID_0000,vendor_1860,False,10,4508076286_00010,False
1595096,1595096,NONE,NONE,Vendor creates invoice,719.0,2018-12-01 22:59:00+00:00,Real Estate,companyID_0003,Framework order,Business park,4508076286,Purchase order,vendorID_1936,Limit,2-way match,NPR,sourceSystemID_0000,vendor_1860,False,20,4508076286_00020,False
1595097,1595097,user_603,user_603,Change Approval for Purchase Order,719.0,2018-12-14 16:57:00+00:00,Real Estate,companyID_0003,Framework order,Business park,4508076286,Purchase order,vendorID_1936,Limit,2-way match,NPR,sourceSystemID_0000,vendor_1860,False,20,4508076286_00020,False
1595098,1595098,user_602,user_602,Change Approval for Purchase Order,719.0,2019-01-03 14:13:00+00:00,Real Estate,companyID_0003,Framework order,Business park,4508076286,Purchase order,vendorID_1936,Limit,2-way match,NPR,sourceSystemID_0000,vendor_1860,False,20,4508076286_00020,False
1595099,1595099,user_602,user_602,Create Purchase Order Item,719.0,2019-01-03 14:13:00+00:00,Real Estate,companyID_0003,Framework order,Business park,4508076286,Purchase order,vendorID_1936,Limit,2-way match,NPR,sourceSystemID_0000,vendor_1860,False,20,4508076286_00020,False
1595100,1595100,user_603,user_603,Change Approval for Purchase Order,719.0,2019-01-03 14:59:00+00:00,Real Estate,companyID_0003,Framework order,Business park,4508076286,Purchase order,vendorID_1936,Limit,2-way match,NPR,sourceSystemID_0000,vendor_1860,False,20,4508076286_00020,False
1595101,1595101,user_359,user_359,Record Invoice Receipt,719.0,2019-01-04 10:46:00+00:00,Real Estate,companyID_0003,Framework order,Business park,4508076286,Purchase order,vendorID_1936,Limit,2-way match,NPR,sourceSystemID_0000,vendor_1860,False,20,4508076286_00020,False
1595102,1595102,user_604,user_604,Clear Invoice,719.0,2019-01-10 10:50:00+00:00,Real Estate,companyID_0003,Framework order,Business park,4508076286,Purchase order,vendorID_1936,Limit,2-way match,NPR,sourceSystemID_0000,vendor_1860,False,20,4508076286_00020,False
1595103,1595103,NONE,NONE,Vendor creates invoice,431.0,2018-12-01 22:59:00+00:00,Real Estate,companyID_0003,Framework order,Business park,4508076286,Purchase order,vendorID_1936,Limit,2-way match,NPR,sourceSystemID_0000,vendor_1860,False,30,4508076286_00030,False
1595104,1595104,user_603,user_603,Change Approval for Purchase Order,431.0,2018-12-14 16:57:00+00:00,Real Estate,companyID_0003,Framework order,Business park,4508076286,Purchase order,vendorID_1936,Limit,2-way match,NPR,sourceSystemID_0000,vendor_1860,False,30,4508076286_00030,False
1595105,1595105,user_602,user_602,Change Approval for Purchase Order,431.0,2019-01-03 14:13:00+00:00,Real Estate,companyID_0003,Framework order,Business park,4508076286,Purchase order,vendorID_1936,Limit,2-way match,NPR,sourceSystemID_0000,vendor_1860,False,30,4508076286_00030,False
1595106,1595106,user_602,user_602,Create Purchase Order Item,431.0,2019-01-03 14:13:00+00:00,Real Estate,companyID_0003,Framework order,Business park,4508076286,Purchase order,vendorID_1936,Limit,2-way match,NPR,sourceSystemID_0000,vendor_1860,False,30,4508076286_00030,False
1595107,1595107,user_603,user_603,Change Approval for Purchase Order,431.0,2019-01-03 14:59:00+00:00,Real Estate,companyID_0003,Framework order,Business park,4508076286,Purchase order,vendorID_1936,Limit,2-way match,NPR,sourceSystemID_0000,vendor_1860,False,30,4508076286_00030,False
1595108,1595108,user_359,user_359,Record Invoice Receipt,431.0,2019-01-04 10:46:00+00:00,Real Estate,companyID_0003,Framework order,Business park,4508076286,Purchase order,vendorID_1936,Limit,2-way match,NPR,sourceSystemID_0000,vendor_1860,False,30,4508076286_00030,False
1595109,1595109,user_604,user_604,Clear Invoice,431.0,2019-01-10 10:50:00+00:00,Real Estate,companyID_0003,Framework order,Business park,4508076286,Purchase order,vendorID_1936,Limit,2-way match,NPR,sourceSystemID_0000,vendor_1860,False,30,4508076286_00030,False
1595110,1595110,user_603,user_603,Change Approval for Purchase Order,41.0,2018-12-14 16:57:00+00:00,,companyID_0003,Framework order,,4508076286,Purchase order,vendorID_1936,Limit,2-way match,,sourceSystemID_0000,vendor_1860,False,40,4508076286_00040,False
1595111,1595111,user_602,user_602,Change Approval for Purchase Order,41.0,2019-01-03 14:13:00+00:00,,companyID_0003,Framework order,,4508076286,Purchase order,vendorID_1936,Limit,2-way match,,sourceSystemID_0000,vendor_1860,False,40,4508076286_00040,False
